,"CSE - 2521
Data Structure
Dr. Md. Jakirul Islam
 - 
CSE - 7019 B","EEE - 2823
Electrical Drives & Ins.
Mr. Md. Mazharul Islam
 - 
CSE - 7019 B",,,"MATH - 2421
Mathmatics IV
Md. Motiur Rahman
 - 
CSE - 7019 B","CSE - 2821
Digital Electronics & p.
Mr. Omar Faruque
 - 
CSE - 7019 B",
"Lab
CSE - 2522
Data Structure Sessional
Dr. Md. Jakirul Islam
Khaleda Akther Papry
NW LAB -1","Lab
CSE - 2522
Data Structure Sessional
Dr. Md. Jakirul Islam
Khaleda Akther Papry
NW LAB -1","Lab
CSE - 2522
Data Structure Sessional
Dr. Md. Jakirul Islam
Khaleda Akther Papry
NW LAB -1","CSE - 2821
Digital Electronics & P.
Dr. Momotaz Begum
 - 
CSE - 7019 B","MATH - 2421
Mathmatics - IV
Mr. Md. Harun-Ar-Rashid
 - 
CSE - 7019 B","CSE - 2823
Computer Architecture
Dr. Mohammad Abdur Rouf
 - 
CSE - 7019 B",,
"Lab
CSE - 2124
Numerical Method S.
Mss. Sabah Binte Noor
Mr. Khawja Imran Masud
IICT LAB -1","Lab
CSE - 2124
Numerical Method S.
Mss. Sabah Binte Noor
Mr. Khawja Imran Masud
IICT LAB -1","Lab
CSE - 2124
Numerical Method S.
Mss. Sabah Binte Noor
Mr. Khawja Imran Masud
IICT LAB -1","CSE - 2521
Data Structure
Khaleda Akther Papry
 - 
CSE - 7019 B","CSE - 2823
Computer Architecture
Dr. Md. Waliur Rahman Miah
 - 
CSE - 7019 B","Lab
EEE - 2824
Electrical Drives & I. S.
Mr. Md. Rashedul Islam
Mr. Md. Mazharul Islam
LAB 110","Lab
EEE - 2824
Electrical Drives & I. S.
Mr. Md. Rashedul Islam
Mr. Md. Mazharul Islam
LAB 110","Lab
EEE - 2824
Electrical Drives & I. S.
Mr. Md. Rashedul Islam
Mr. Md. Mazharul Islam
LAB 110"
"Lab
CSE - 2822
Digital Elc. & P. T. S.
Dr. Momotaz Begum
Mr. Omar Faruque
Digital Lab","Lab
CSE - 2822
Digital Elc. & P. T. S.
Dr. Momotaz Begum
Mr. Omar Faruque
Digital Lab","Lab
CSE - 2822
Digital Elc. & P. T. S.
Dr. Momotaz Begum
Mr. Omar Faruque
Digital Lab","EEE -2823
Electrical Drives & I.
Mr. Md. Mazharul Islam
 - 
CSE - 7019 B","MATH - 2421
Mathmatics - IV
Md. Motiur Rahman
 - 
CSE - 7019 B","Lab
CSE - 2120
Visual Programming S.
Mst. Sumaya Khatun
Mr. Md. Abu Bakkar Siddique
IICT LAB -1","Lab
CSE - 2120
Visual Programming S.
Mst. Sumaya Khatun
Mr. Md. Abu Bakkar Siddique
IICT LAB -1","Lab
CSE - 2120
Visual Programming S.
Mst. Sumaya Khatun
Mr. Md. Abu Bakkar Siddique
IICT LAB -1"
,"MATH - 2421
Mathematics - IV
Md. Motiur Rahman
 - 
CSE - 7019 B","CSE - 2821
Digital E. & P. T.
Dr. Momotaz Begum
 - 
CSE - 7019 B","EEE - 2823
Electrical D. & I.
Mr. Md. Mazharul Islam
 - 
CSE - 7019 B","CSE - 2823
Computer Architecture
Dr. Md. Waliur Rahman Miah
 - 
CSE - 7019 B",,"CSE - 2521
Data Structure
Dr. Md. Jakirul Islam
 - 
CSE - 7019 B",
